Id,Prediction
325615,24-26
325616,24-26
325617,24-26
325618,24-26
325619,24-26
325620,24-26
325621,24-26
325622,24-26
325623,24-26
325624,24-26
325625,24-26
325626,24-26
325627,24-26
325628,24-26
325629,24-26
325630,24-26
325631,24-26
325632,24-26
325633,24-26
325634,24-26
325635,24-26
325636,24-26
325637,24-26
325638,24-26
325639,24-26
325640,24-26
325641,24-26
325642,24-26
325643,24-26
325644,24-26
325645,24-26
325646,24-26
325647,24-26
325648,24-26
325649,24-26
325650,24-26
325651,24-26
325652,24-26
325653,24-26
325654,24-26
325655,24-26
325656,24-26
325657,24-26
325658,24-26
325659,24-26
325660,24-26
325661,24-26
325662,24-26
325663,24-26
325664,24-26
325665,24-26
325666,24-26
325667,24-26
325668,24-26
325669,24-26
325670,24-26
325671,24-26
325672,24-26
325673,24-26
325674,24-26
325675,24-26
325676,24-26
325677,24-26
325678,24-26
325679,24-26
325680,24-26
325681,24-26
325682,24-26
325683,24-26
325684,24-26
325685,24-26
325686,24-26
325687,24-26
325688,24-26
325689,24-26
325690,24-26
325691,24-26
325692,24-26
325693,24-26
325694,24-26
325695,24-26
325696,24-26
325697,24-26
325698,24-26
325699,24-26
325700,24-26
325701,24-26
325702,24-26
325703,24-26
325704,24-26
325705,24-26
325706,24-26
325707,24-26
325708,24-26
325709,24-26
325710,24-26
325711,24-26
325712,24-26
325713,24-26
325714,24-26
325715,24-26
325716,24-26
325717,24-26
325718,24-26
325719,24-26
325720,24-26
325721,24-26
325722,24-26
325723,24-26
325724,24-26
325725,24-26
325726,24-26
325727,24-26
325728,24-26
325729,14-16
325730,14-16
325731,14-16
325732,14-16
325733,14-16
325734,14-16
325735,14-16
325736,14-16
325737,14-16
325738,14-16
325739,14-16
325740,24-26
325741,24-26
325742,24-26
325743,24-26
325744,24-26
325745,24-26
325746,24-26
325747,24-26
325748,24-26
325749,24-26
325750,24-26
325751,24-26
325752,24-26
325753,24-26
325754,24-26
325755,24-26
325756,24-26
325757,24-26
325758,24-26
325759,24-26
325760,24-26
325761,24-26
325762,24-26
325763,24-26
325764,24-26
325765,24-26
325766,24-26
325767,24-26
325768,24-26
325769,24-26
325770,24-26
325771,24-26
325772,24-26
325773,24-26
325774,24-26
325775,24-26
325776,24-26
325777,24-26
325778,24-26
325779,24-26
325780,24-26
325781,24-26
325782,24-26
325783,24-26
325784,24-26
325785,24-26
325786,24-26
325787,24-26
325788,24-26
325789,24-26
325790,24-26
325791,24-26
325792,24-26
325793,24-26
325794,24-26
325795,24-26
325796,24-26
325797,24-26
325798,24-26
325799,24-26
325800,24-26
325801,24-26
325802,24-26
325803,24-26
325804,24-26
325805,24-26
325806,24-26
325807,24-26
325808,24-26
325809,24-26
325810,24-26
325811,24-26
325812,24-26
325813,24-26
325814,24-26
325815,24-26
325816,24-26
325817,24-26
325818,24-26
325819,24-26
325820,24-26
325821,24-26
325822,24-26
325823,24-26
325824,24-26
325825,24-26
325826,24-26
325827,24-26
325828,24-26
325829,24-26
325830,24-26
325831,24-26
325832,24-26
325833,24-26
325834,24-26
325835,24-26
325836,24-26
325837,24-26
325838,24-26
325839,24-26
325840,24-26
325841,24-26
325842,24-26
325843,24-26
325844,24-26
325845,24-26
325846,24-26
325847,24-26
325848,24-26
325849,24-26
325850,24-26
325851,24-26
325852,24-26
325853,24-26
325854,24-26
325855,24-26
325856,24-26
325857,24-26
325858,24-26
325859,24-26
325860,24-26
325861,24-26
325862,24-26
325863,24-26
325864,24-26
325865,24-26
325866,24-26
325867,24-26
325868,24-26
325869,24-26
325870,24-26
325871,24-26
325872,24-26
325873,24-26
325874,24-26
325875,24-26
325876,24-26
325877,24-26
325878,24-26
325879,24-26
325880,24-26
325881,24-26
325882,24-26
325883,24-26
325884,24-26
325885,24-26
325886,24-26
325887,24-26
325888,24-26
325889,24-26
325890,24-26
325891,24-26
325892,24-26
325893,24-26
325894,24-26
325895,24-26
325896,24-26
325897,24-26
325898,24-26
325899,24-26
325900,24-26
325901,24-26
325902,24-26
325903,24-26
325904,24-26
325905,24-26
325906,24-26
325907,24-26
325908,24-26
325909,24-26
325910,24-26
325911,24-26
325912,24-26
325913,24-26
325914,24-26
325915,24-26
325916,24-26
325917,24-26
325918,24-26
325919,24-26
325920,24-26
325921,24-26
325922,24-26
325923,24-26
325924,24-26
325925,24-26
325926,24-26
325927,24-26
325928,24-26
325929,24-26
325930,24-26
325931,24-26
325932,24-26
325933,24-26
325934,24-26
325935,24-26
325936,24-26
325937,24-26
325938,24-26
325939,24-26
325940,24-26
325941,24-26
325942,24-26
325943,24-26
325944,24-26
325945,24-26
325946,24-26
325947,24-26
325948,24-26
325949,24-26
325950,24-26
325951,24-26
325952,24-26
325953,24-26
325954,24-26
325955,24-26
325956,24-26
325957,24-26
325958,24-26
325959,24-26
325960,24-26
325961,24-26
325962,24-26
325963,24-26
325964,24-26
325965,24-26
325966,24-26
325967,24-26
325968,24-26
325969,24-26
325970,24-26
325971,24-26
325972,24-26
325973,24-26
325974,24-26
325975,24-26
325976,24-26
325977,24-26
325978,24-26
325979,24-26
325980,24-26
325981,24-26
325982,24-26
325983,24-26
325984,24-26
325985,24-26
325986,24-26
325987,24-26
325988,24-26
325989,24-26
325990,24-26
325991,24-26
325992,24-26
325993,24-26
325994,24-26
325995,24-26
325996,24-26
325997,24-26
325998,24-26
325999,24-26
326000,24-26
326001,24-26
326002,24-26
326003,24-26
326004,24-26
326005,24-26
326006,24-26
326007,24-26
326008,24-26
326009,24-26
326010,24-26
326011,24-26
326012,24-26
326013,24-26
326014,24-26
326015,24-26
326016,24-26
326017,24-26
326018,24-26
326019,24-26
326020,24-26
326021,24-26
326022,24-26
326023,24-26
326024,24-26
326025,24-26
326026,24-26
326027,24-26
326028,24-26
326029,24-26
326030,24-26
326031,24-26
326032,24-26
326033,24-26
326034,24-26
326035,24-26
326036,24-26
326037,24-26
326038,24-26
326039,24-26
326040,24-26
326041,24-26
326042,24-26
326043,24-26
326044,24-26
326045,24-26
326046,24-26
326047,24-26
326048,24-26
326049,24-26
326050,24-26
326051,24-26
326052,24-26
326053,24-26
326054,24-26
326055,24-26
326056,24-26
326057,24-26
326058,24-26
326059,24-26
326060,24-26
326061,24-26
326062,24-26
326063,24-26
326064,24-26
326065,24-26
326066,24-26
326067,24-26
326068,24-26
326069,24-26
326070,24-26
326071,24-26
326072,24-26
326073,24-26
326074,24-26
326075,24-26
326076,24-26
326077,24-26
326078,24-26
326079,24-26
326080,24-26
326081,24-26
326082,24-26
326083,24-26
326084,24-26
326085,24-26
326086,24-26
326087,24-26
326088,24-26
326089,24-26
326090,24-26
326091,24-26
326092,24-26
326093,24-26
326094,24-26
326095,24-26
326096,24-26
326097,24-26
326098,24-26
326099,24-26
326100,24-26
326101,24-26
326102,24-26
326103,24-26
326104,24-26
326105,24-26
326106,24-26
326107,24-26
326108,24-26
326109,24-26
326110,24-26
326111,24-26
326112,24-26
326113,24-26
326114,24-26
326115,24-26
326116,24-26
326117,24-26
326118,24-26
326119,24-26
326120,24-26
326121,24-26
326122,24-26
326123,24-26
326124,24-26
326125,24-26
326126,24-26
326127,24-26
326128,24-26
326129,24-26
326130,24-26
326131,24-26
326132,24-26
326133,24-26
326134,24-26
326135,24-26
326136,24-26
326137,24-26
326138,24-26
326139,24-26
326140,24-26
326141,24-26
326142,24-26
326143,24-26
326144,24-26
326145,24-26
326146,24-26
326147,24-26
326148,24-26
326149,24-26
326150,24-26
326151,24-26
326152,24-26
326153,24-26
326154,24-26
326155,24-26
326156,24-26
326157,24-26
326158,24-26
326159,24-26
326160,24-26
326161,24-26
326162,24-26
326163,24-26
326164,24-26
326165,24-26
326166,24-26
326167,24-26
326168,24-26
326169,24-26
326170,24-26
326171,24-26
326172,24-26
326173,24-26
326174,24-26
326175,24-26
326176,24-26
326177,24-26
326178,24-26
326179,24-26
326180,24-26
326181,24-26
326182,24-26
326183,24-26
326184,24-26
326185,24-26
326186,24-26
326187,24-26
326188,24-26
326189,24-26
326190,24-26
326191,24-26
326192,24-26
326193,24-26
326194,24-26
326195,24-26
326196,24-26
326197,24-26
326198,24-26
326199,24-26
326200,24-26
326201,24-26
326202,24-26
326203,24-26
326204,24-26
326205,24-26
326206,24-26
326207,24-26
326208,24-26
326209,24-26
326210,24-26
326211,24-26
326212,24-26
326213,24-26
326214,24-26
326215,24-26
326216,24-26
326217,24-26
326218,24-26
326219,24-26
326220,24-26
326221,24-26
326222,24-26
326223,24-26
326224,24-26
326225,24-26
326226,24-26
326227,24-26
326228,24-26
326229,24-26
326230,24-26
326231,24-26
326232,24-26
326233,24-26
326234,24-26
326235,24-26
326236,24-26
326237,24-26
326238,24-26
326239,24-26
326240,24-26
326241,24-26
326242,24-26
326243,24-26
326244,24-26
326245,24-26
326246,24-26
326247,24-26
326248,24-26
326249,24-26
326250,24-26
326251,24-26
326252,24-26
326253,24-26
326254,24-26
326255,24-26
326256,24-26
326257,24-26
326258,24-26
326259,24-26
326260,24-26
326261,24-26
326262,24-26
326263,24-26
326264,24-26
326265,24-26
326266,24-26
326267,24-26
326268,24-26
326269,24-26
326270,24-26
326271,24-26
326272,24-26
326273,24-26
326274,24-26
326275,24-26
326276,24-26
326277,24-26
326278,24-26
326279,24-26
326280,24-26
326281,24-26
326282,24-26
326283,24-26
326284,24-26
326285,24-26
326286,24-26
326287,24-26
326288,24-26
326289,24-26
326290,24-26
326291,24-26
326292,24-26
326293,24-26
326294,24-26
326295,24-26
326296,24-26
326297,24-26
326298,24-26
326299,24-26
326300,24-26
326301,24-26
326302,24-26
326303,24-26
326304,24-26
326305,24-26
326306,24-26
326307,24-26
326308,24-26
326309,24-26
326310,24-26
326311,24-26
326312,24-26
326313,24-26
326314,24-26
326315,24-26
326316,24-26
326317,24-26
326318,24-26
326319,24-26
326320,24-26
326321,24-26
326322,24-26
326323,24-26
326324,24-26
326325,24-26
326326,24-26
326327,24-26
326328,24-26
326329,24-26
326330,24-26
326331,24-26
326332,24-26
326333,24-26
326334,24-26
326335,24-26
326336,24-26
326337,24-26
326338,24-26
326339,24-26
326340,24-26
326341,24-26
326342,24-26
326343,24-26
326344,24-26
326345,24-26
326346,24-26
326347,24-26
326348,24-26
326349,24-26
326350,24-26
326351,24-26
326352,24-26
326353,24-26
326354,24-26
326355,24-26
326356,24-26
326357,24-26
326358,24-26
326359,24-26
326360,24-26
326361,24-26
326362,24-26
326363,24-26
326364,24-26
326365,24-26
326366,24-26
326367,24-26
326368,24-26
326369,24-26
326370,24-26
326371,24-26
326372,24-26
326373,24-26
326374,24-26
326375,24-26
326376,24-26
326377,24-26
326378,24-26
326379,24-26
326380,24-26
326381,24-26
326382,24-26
326383,24-26
326384,24-26
326385,24-26
326386,24-26
326387,24-26
326388,24-26
326389,24-26
326390,24-26
326391,24-26
326392,24-26
326393,24-26
326394,24-26
326395,24-26
326396,24-26
326397,24-26
326398,24-26
326399,24-26
326400,24-26
326401,24-26
326402,24-26
326403,24-26
326404,24-26
326405,24-26
326406,24-26
326407,24-26
326408,24-26
326409,24-26
326410,24-26
326411,24-26
326412,24-26
326413,24-26
326414,24-26
326415,24-26
326416,24-26
326417,24-26
326418,24-26
326419,24-26
326420,24-26
326421,24-26
326422,24-26
326423,24-26
326424,24-26
326425,24-26
326426,24-26
326427,24-26
326428,24-26
326429,24-26
326430,24-26
326431,24-26
326432,24-26
326433,24-26
326434,24-26
326435,24-26
326436,24-26
326437,24-26
326438,24-26
326439,24-26
326440,24-26
326441,24-26
326442,24-26
326443,24-26
326444,24-26
326445,24-26
326446,24-26
326447,24-26
326448,24-26
326449,24-26
326450,24-26
326451,24-26
326452,24-26
326453,24-26
326454,24-26
326455,24-26
326456,24-26
326457,24-26
326458,24-26
326459,24-26
326460,24-26
326461,24-26
326462,24-26
326463,24-26
326464,24-26
326465,24-26
326466,24-26
326467,24-26
326468,24-26
326469,24-26
326470,24-26
326471,24-26
326472,24-26
326473,24-26
326474,24-26
326475,24-26
326476,24-26
326477,24-26
326478,24-26
326479,24-26
326480,24-26
326481,24-26
326482,24-26
326483,24-26
326484,24-26
326485,24-26
326486,24-26
326487,24-26
326488,24-26
326489,24-26
326490,24-26
326491,24-26
326492,24-26
326493,24-26
326494,24-26
326495,24-26
326496,24-26
326497,24-26
326498,24-26
326499,24-26
326500,24-26
326501,24-26
326502,24-26
326503,24-26
326504,24-26
326505,24-26
326506,24-26
326507,24-26
326508,24-26
326509,24-26
326510,24-26
326511,24-26
326512,24-26
326513,24-26
326514,24-26
326515,24-26
326516,24-26
326517,24-26
326518,24-26
326519,24-26
326520,24-26
326521,24-26
326522,24-26
326523,24-26
326524,24-26
326525,24-26
326526,24-26
326527,24-26
326528,24-26
326529,24-26
326530,24-26
326531,24-26
326532,24-26
326533,24-26
326534,24-26
326535,24-26
326536,24-26
326537,24-26
326538,24-26
326539,24-26
326540,24-26
326541,24-26
326542,24-26
326543,24-26
326544,24-26
326545,24-26
326546,24-26
326547,24-26
326548,24-26
326549,24-26
326550,24-26
326551,24-26
326552,24-26
326553,24-26
326554,24-26
326555,24-26
326556,24-26
326557,24-26
326558,24-26
326559,24-26
326560,24-26
326561,24-26
326562,24-26
326563,24-26
326564,24-26
326565,24-26
326566,24-26
326567,24-26
326568,24-26
326569,24-26
326570,24-26
326571,24-26
326572,24-26
326573,24-26
326574,24-26
326575,24-26
326576,24-26
326577,24-26
326578,24-26
326579,24-26
326580,24-26
326581,24-26
326582,24-26
326583,24-26
326584,24-26
326585,24-26
326586,24-26
326587,24-26
326588,24-26
326589,24-26
326590,24-26
326591,24-26
326592,24-26
326593,24-26
326594,24-26
326595,24-26
326596,24-26
326597,24-26
326598,24-26
326599,24-26
326600,24-26
326601,24-26
326602,24-26
326603,24-26
326604,24-26
326605,24-26
326606,24-26
326607,24-26
326608,24-26
326609,24-26
326610,24-26
326611,24-26
326612,24-26
326613,24-26
326614,24-26
326615,24-26
326616,24-26
326617,24-26
326618,24-26
326619,24-26
326620,24-26
326621,24-26
326622,24-26
326623,24-26
326624,24-26
326625,24-26
326626,24-26
326627,24-26
326628,24-26
326629,24-26
326630,24-26
326631,24-26
326632,24-26
326633,24-26
326634,24-26
326635,24-26
326636,24-26
326637,24-26
326638,24-26
326639,24-26
326640,24-26
326641,24-26
326642,24-26
326643,24-26
326644,24-26
326645,24-26
326646,24-26
326647,24-26
326648,24-26
326649,24-26
326650,24-26
326651,24-26
326652,24-26
326653,24-26
326654,24-26
326655,24-26
326656,24-26
326657,24-26
326658,24-26
326659,24-26
326660,24-26
326661,24-26
326662,24-26
326663,24-26
326664,24-26
326665,24-26
326666,24-26
326667,24-26
326668,24-26
326669,24-26
326670,24-26
326671,24-26
326672,24-26
326673,24-26
326674,24-26
326675,24-26
326676,24-26
326677,24-26
326678,24-26
326679,24-26
326680,24-26
326681,24-26
326682,24-26
326683,24-26
326684,24-26
326685,24-26
326686,24-26
326687,24-26
326688,24-26
326689,24-26
326690,24-26
326691,24-26
326692,24-26
326693,24-26
326694,24-26
326695,24-26
326696,24-26
326697,24-26
326698,24-26
326699,24-26
326700,24-26
326701,24-26
326702,24-26
326703,24-26
326704,24-26
326705,24-26
326706,24-26
326707,24-26
326708,24-26
326709,24-26
326710,24-26
326711,24-26
326712,24-26
326713,24-26
326714,24-26
326715,24-26
326716,24-26
326717,24-26
326718,24-26
326719,24-26
326720,24-26
326721,24-26
326722,24-26
326723,24-26
326724,24-26
326725,24-26
326726,24-26
326727,24-26
326728,24-26
326729,24-26
326730,24-26
326731,24-26
326732,24-26
326733,24-26
326734,24-26
326735,24-26
326736,24-26
326737,24-26
326738,24-26
326739,24-26
326740,24-26
326741,24-26
326742,24-26
326743,24-26
326744,24-26
326745,24-26
326746,24-26
326747,24-26
326748,24-26
326749,24-26
326750,24-26
326751,24-26
326752,24-26
326753,24-26
326754,24-26
326755,24-26
326756,24-26
326757,24-26
326758,24-26
326759,24-26
326760,24-26
326761,24-26
326762,24-26
326763,24-26
326764,24-26
326765,24-26
326766,24-26
326767,24-26
326768,24-26
326769,24-26
326770,24-26
326771,24-26
326772,24-26
326773,24-26
326774,24-26
326775,24-26
326776,24-26
326777,24-26
326778,24-26
326779,24-26
326780,24-26
326781,24-26
326782,24-26
326783,24-26
326784,24-26
326785,24-26
326786,24-26
326787,24-26
326788,24-26
326789,24-26
326790,24-26
326791,24-26
326792,24-26
326793,24-26
326794,24-26
326795,24-26
326796,24-26
326797,24-26
326798,24-26
326799,24-26
326800,24-26
326801,24-26
326802,24-26
326803,24-26
326804,24-26
326805,24-26
326806,24-26
326807,24-26
326808,24-26
326809,24-26
326810,24-26
326811,24-26
326812,24-26
326813,24-26
326814,24-26
326815,24-26
326816,24-26
326817,24-26
326818,24-26
326819,24-26
326820,24-26
326821,24-26
326822,24-26
326823,24-26
326824,24-26
326825,24-26
326826,24-26
326827,24-26
326828,24-26
326829,24-26
326830,24-26
326831,24-26
326832,24-26
326833,24-26
326834,24-26
326835,24-26
326836,24-26
326837,24-26
326838,24-26
326839,24-26
326840,24-26
326841,24-26
326842,24-26
326843,24-26
326844,24-26
326845,24-26
326846,24-26
326847,24-26
326848,24-26
326849,24-26
326850,24-26
326851,24-26
326852,24-26
326853,24-26
326854,24-26
326855,24-26
326856,24-26
326857,24-26
326858,24-26
326859,24-26
326860,24-26
326861,24-26
326862,24-26
326863,24-26
326864,24-26
326865,24-26
326866,24-26
326867,24-26
326868,24-26
326869,24-26
326870,24-26
326871,24-26
326872,24-26
326873,24-26
326874,24-26
326875,24-26
326876,24-26
326877,24-26
326878,24-26
326879,24-26
326880,24-26
326881,24-26
326882,24-26
326883,24-26
326884,24-26
326885,24-26
326886,24-26
326887,24-26
326888,24-26
326889,24-26
326890,24-26
326891,24-26
326892,24-26
326893,24-26
326894,24-26
326895,24-26
326896,24-26
326897,14-16
326898,14-16
326899,14-16
326900,14-16
326901,14-16
326902,14-16
326903,24-26
326904,24-26
326905,24-26
326906,24-26
326907,24-26
326908,24-26
326909,24-26
326910,24-26
326911,24-26
326912,24-26
326913,24-26
326914,24-26
326915,24-26
326916,24-26
326917,24-26
326918,24-26
326919,24-26
326920,24-26
326921,24-26
326922,24-26
326923,24-26
326924,24-26
326925,24-26
326926,24-26
326927,24-26
326928,24-26
326929,24-26
326930,24-26
326931,24-26
326932,24-26
326933,24-26
326934,24-26
326935,24-26
326936,24-26
326937,24-26
326938,24-26
326939,24-26
326940,24-26
326941,24-26
326942,24-26
326943,24-26
326944,24-26
326945,24-26
326946,24-26
326947,24-26
326948,24-26
326949,24-26
326950,24-26
326951,24-26
326952,24-26
326953,24-26
326954,24-26
326955,24-26
326956,24-26
326957,24-26
326958,24-26
326959,24-26
326960,24-26
326961,24-26
326962,24-26
326963,24-26
326964,24-26
326965,24-26
326966,24-26
326967,14-16
326968,14-16
326969,14-16
326970,14-16
326971,14-16
326972,14-16
326973,14-16
326974,14-16
326975,14-16
326976,24-26
326977,24-26
326978,24-26
326979,24-26
326980,24-26
326981,24-26
326982,24-26
326983,24-26
326984,24-26
326985,24-26
326986,24-26
326987,24-26
326988,24-26
326989,24-26
326990,24-26
326991,24-26
326992,24-26
326993,24-26
326994,24-26
326995,24-26
326996,24-26
326997,24-26
326998,24-26
326999,24-26
327000,24-26
327001,24-26
327002,24-26
327003,24-26
327004,24-26
327005,24-26
327006,24-26
327007,24-26
327008,24-26
327009,24-26
327010,24-26
327011,24-26
327012,24-26
327013,24-26
327014,24-26
327015,24-26
327016,24-26
327017,24-26
327018,24-26
327019,24-26
327020,24-26
327021,24-26
327022,24-26
327023,24-26
327024,24-26
327025,24-26
327026,24-26
327027,24-26
327028,24-26
327029,24-26
327030,24-26
327031,24-26
327032,24-26
327033,24-26
327034,24-26
327035,24-26
327036,24-26
327037,24-26
327038,24-26
327039,24-26
327040,24-26
327041,24-26
327042,24-26
327043,24-26
327044,24-26
327045,24-26
327046,24-26
327047,24-26
327048,24-26
327049,24-26
327050,24-26
327051,24-26
327052,24-26
327053,24-26
327054,24-26
327055,24-26
327056,24-26
327057,24-26
327058,24-26
327059,24-26
327060,24-26
327061,24-26
327062,24-26
327063,24-26
327064,24-26
327065,24-26
327066,24-26
327067,24-26
327068,24-26
327069,24-26
327070,24-26
327071,24-26
327072,24-26
327073,24-26
327074,24-26
327075,24-26
327076,24-26
327077,24-26
327078,24-26
